Date,Time,Day_of_Week,Barangay,Latitude,Longitude,Weather,Road_Condition,Vehicle_Type,Driver_Age,Driver_Gender,Accident_Type,Injuries,Fatalities
28/03/2023,8:54,Tuesday,San Bartolome (Matang-ag),14.09177835,121.3410641,Cloudy,Dry,Car,37,Male,Single vehicle accident,1,0
28/11/2024,23:35,Thursday,San Lorenzo (Saluyan),14.09197038,121.3403835,Sunny,Dry,Car,42,Male,Rear-end collision,1,0
09/02/2022,5:08,Wednesday,V-D,14.04958804,121.3009327,Cloudy,Dry,Tricycle,24,Male,Head-on collision,4,0
12/12/2020,11:59,Saturday,VI-C (Bagong Pook),14.07023993,121.3222923,Cloudy,Dry,Motorcycle,32,Male,Side-impact collision,2,0
09/11/2020,9:01,Monday,Santo Cristo,14.06991103,121.319324,Rainy,Gravel,Motorcycle,38,Female,Head-on collision,4,0
20/11/2023,6:59,Monday,II-B (Guadalupe 1),14.06984716,121.319479,Sunny,Dry,Motorcycle,30,Female,Side-impact collision,1,0
05/06/2023,12:39,Monday,San Pedro,14.09998864,121.3131331,Sunny,Dry,Bus,26,Female,Side-impact collision,1,0
04/03/2023,10:47,Saturday,Santo Niño (Arsum),14.06227238,121.3013113,Rainy,Wet,Motorcycle,38,Male,Pedestrian accident,1,0
13/02/2023,9:18,Monday,Santa Elena,14.08203111,121.3291081,Rainy,Wet,Motorcycle,35,Male,Rear-end collision,1,0
02/02/2022,2:58,Wednesday,III-F (Balagtas),14.08128731,121.3080698,Sunny,Dry,Motorcycle,21,Male,Side-impact collision,6,0
19/05/2024,18:13,Sunday,III-C (Labak/De Roma),14.09004392,121.3411898,Stormy,Wet,Car,44,Male,Pedestrian accident,2,0
20/11/2020,0:41,Friday,Santo Angel (Ilog),14.089297,121.3399912,Rainy,Wet,Motorcycle,49,Female,Single vehicle accident,1,0
01/11/2020,12:13,Sunday,VII-B,14.08090357,121.336134,Rainy,Wet,Motorcycle,28,Male,Side-impact collision,1,0
06/11/2023,0:45,Monday,San Gregorio,14.06087863,121.3108752,Rainy,Wet,Truck,24,Male,Single vehicle accident,4,1
16/06/2020,18:41,Tuesday,IV-A,14.09133463,121.3407281,Sunny,Gravel,Motorcycle,38,Female,Pedestrian accident,2,1
03/12/2023,20:39,Sunday,VII-C,14.04951889,121.3004187,Sunny,Gravel,Motorcycle,40,Male,Single vehicle accident,0,0
20/06/2020,1:49,Saturday,San Jose (Malamig),14.08049389,121.3303119,Rainy,Wet,Car,43,Male,Side-impact collision,1,0
04/02/2021,13:27,Thursday,San Antonio 2 (Sapa),14.07118162,121.3195428,Rainy,Wet,Motorcycle,39,Female,Rear-end collision,3,0
31/07/2023,22:53,Monday,San Lucas 1 (Sabang),14.05989251,121.3107463,Cloudy,Dry,Car,40,Male,Head-on collision,2,1
10/09/2024,0:21,Tuesday,Dolores,14.05063619,121.3001156,Cloudy,Dry,Bicycle,41,Male,Rear-end collision,0,0
08/09/2021,22:33,Wednesday,VII-E,14.05090897,121.3073921,Rainy,Potholes,Motorcycle,42,Male,Side-impact collision,1,0
26/07/2020,5:50,Sunday,V-D,14.0893829,121.3425869,Rainy,Wet,Motorcycle,34,Male,Rear-end collision,0,0
17/02/2023,8:47,Friday,V-B,14.07987259,121.3308494,Sunny,Dry,Motorcycle,31,Female,Single vehicle accident,0,0
21/09/2024,15:51,Saturday,Del Remedio (Wawa),14.09874376,121.3136586,Sunny,Dry,Tricycle,26,Male,Pedestrian accident,5,0
12/01/2023,11:59,Thursday,III-A (Hermanos Belen),14.08103056,121.3303615,Sunny,Potholes,Motorcycle,18,Male,Side-impact collision,0,0
08/09/2022,16:16,Thursday,II-B (Guadalupe 1),14.06818082,121.316266,Rainy,Wet,Motorcycle,23,Female,Pedestrian accident,1,0
08/12/2022,9:09,Thursday,San Vicente,14.06970011,121.3491168,Cloudy,Potholes,Bus,37,Male,Single vehicle accident,1,0
06/05/2023,6:00,Saturday,San Vicente,14.06111613,121.3243497,Cloudy,Gravel,Bicycle,18,Female,Head-on collision,3,1
13/05/2020,14:00,Wednesday,IV-B,14.05802527,121.3105637,Sunny,Dry,Bicycle,37,Female,Side-impact collision,1,1
22/02/2021,12:58,Monday,V-A,14.09050918,121.3114736,Rainy,Wet,Motorcycle,22,Male,Side-impact collision,4,1
19/02/2020,19:35,Wednesday,Santa Ana,14.05672664,121.348544,Rainy,Wet,Motorcycle,18,Female,Rear-end collision,2,0
16/10/2020,13:36,Friday,Santisimo Rosario (Balagbag),14.09035624,121.3417274,Sunny,Dry,Motorcycle,18,Female,Single vehicle accident,1,0
23/07/2022,19:55,Saturday,III-C (Labak/De Roma),14.07930408,121.3298287,Rainy,Wet,Tricycle,18,Male,Single vehicle accident,1,1
15/09/2022,12:36,Thursday,II-B (Guadalupe 1),14.0489534,121.2997728,Rainy,Wet,Car,21,Female,Side-impact collision,0,0
27/02/2021,3:35,Saturday,Bautista,14.08061527,121.3320323,Sunny,Dry,Motorcycle,46,Male,Side-impact collision,1,0
17/04/2023,19:36,Monday,VI-C (Bagong Pook),14.0715197,121.3268066,Rainy,Gravel,Motorcycle,28,Female,Side-impact collision,3,0
21/09/2023,9:19,Thursday,Bautista,14.09139431,121.3400558,Sunny,Dry,Car,35,Male,Side-impact collision,0,0
25/12/2024,12:49,Wednesday,VII-B,14.06766527,121.321592,Rainy,Wet,Motorcycle,40,Male,Side-impact collision,2,0
16/02/2024,14:06,Friday,San Francisco (Calihan),14.0616041,121.3085601,Sunny,Dry,Truck,25,Female,Head-on collision,3,0
28/10/2020,15:47,Wednesday,San Antonio 2 (Sapa),14.09111479,121.3399346,Sunny,Dry,Truck,46,Female,Head-on collision,2,0
23/06/2024,1:01,Sunday,Santiago II (Bulaho),14.0890576,121.3403731,Stormy,Wet,Car,35,Male,Rear-end collision,0,0
27/06/2022,15:59,Monday,VII-C,14.04941319,121.2993013,Stormy,Wet,Car,19,Male,Rear-end collision,0,0
08/10/2021,7:51,Friday,San Lorenzo (Saluyan),14.05000798,121.3022164,Rainy,Wet,Bicycle,41,Male,Single vehicle accident,1,0
09/02/2024,17:21,Friday,Santa Maria Magdalena (Boe / Kuba),14.04918975,121.3007202,Rainy,Wet,Car,41,Male,Single vehicle accident,1,0
16/12/2024,11:52,Monday,Santa Catalina (Sandig),14.07881492,121.3255867,Sunny,Potholes,Motorcycle,44,Male,Side-impact collision,4,1
10/05/2024,12:51,Friday,Santa Monica,14.07754629,121.3296086,Cloudy,Dry,Motorcycle,37,Male,Pedestrian accident,5,0
14/08/2024,7:07,Wednesday,Bautista,14.08921407,121.3390542,Rainy,Wet,Motorcycle,33,Male,Side-impact collision,2,0
22/10/2021,21:53,Friday,II-C (Unson),14.08097921,121.330117,Sunny,Potholes,Car,18,Male,Rear-end collision,1,0
19/06/2021,2:04,Saturday,San Lorenzo (Saluyan),14.08897085,121.3393773,Cloudy,Dry,Car,30,Male,Head-on collision,6,0
01/11/2023,11:47,Wednesday,VI-B,14.09088297,121.3389415,Rainy,Wet,Tricycle,36,Male,Pedestrian accident,4,0
27/08/2024,6:58,Tuesday,Santo Niño (Arsum),14.08036217,121.3116716,Sunny,Dry,Truck,19,Male,Single vehicle accident,2,0
12/07/2020,14:07,Sunday,VII-A (P. Alcantara),14.08036359,121.3312051,Sunny,Potholes,Car,27,Male,Rear-end collision,6,0
19/07/2023,8:32,Wednesday,San Isidro (Balagbag),14.07112208,121.320113,Stormy,Wet,Motorcycle,40,Male,Pedestrian accident,3,0
12/10/2021,19:35,Tuesday,V-B,14.08878052,121.3419004,Stormy,Gravel,Motorcycle,20,Male,Rear-end collision,0,0
06/01/2021,19:08,Wednesday,IV-B,14.05054418,121.3012264,Cloudy,Potholes,Car,22,Female,Pedestrian accident,1,1
15/12/2022,10:31,Thursday,San Juan (Putol),14.06867786,121.3371925,Rainy,Wet,Car,32,Female,Single vehicle accident,1,0
07/02/2021,19:37,Sunday,San Crispin (Lumbangan),14.05049737,121.3007447,Sunny,Dry,Motorcycle,43,Male,Pedestrian accident,0,0
28/04/2023,5:06,Friday,Santiago II (Bulaho),14.09098903,121.3394139,Rainy,Wet,Car,34,Male,Rear-end collision,0,0
23/04/2022,0:27,Saturday,San Diego (Tilim),14.09046496,121.3406931,Sunny,Dry,Motorcycle,23,Male,Head-on collision,3,0
24/03/2023,14:25,Friday,III-B,14.0717433,121.3467854,Rainy,Wet,Truck,49,Male,Head-on collision,7,2
08/06/2020,15:31,Monday,San Marcos (Tikew),14.07057635,121.3204762,Rainy,Wet,Motorcycle,36,Male,Rear-end collision,3,0
13/07/2023,9:44,Thursday,San Roque (Sambat),14.0686277,121.3207206,Sunny,Dry,Motorcycle,46,Male,Head-on collision,2,0
27/09/2022,17:26,Tuesday,VII-A (P. Alcantara),14.07479076,121.3013086,Rainy,Wet,Truck,38,Male,Rear-end collision,0,0
20/12/2020,7:22,Sunday,Santiago II (Bulaho),14.07995622,121.3299054,Rainy,Wet,Bicycle,25,Male,Rear-end collision,0,0
01/11/2024,13:29,Friday,VI-C (Bagong Pook),14.07882685,121.3294938,Rainy,Wet,Motorcycle,35,Male,Single vehicle accident,0,0
15/05/2020,17:39,Friday,San Isidro (Balagbag),14.0620263,121.3085427,Rainy,Wet,Motorcycle,37,Female,Head-on collision,4,1
23/12/2024,2:54,Monday,V-C,14.05526998,121.3005267,Cloudy,Dry,Tricycle,39,Male,Rear-end collision,2,0
09/06/2023,3:30,Friday,San Antonio 1 (Balanga),14.07354715,121.3412933,Sunny,Dry,Car,31,Female,Head-on collision,4,1
05/04/2022,23:38,Tuesday,VII-C,14.09148558,121.3418327,Rainy,Wet,Truck,28,Male,Side-impact collision,4,0
14/04/2024,23:56,Sunday,San Vicente,14.0904667,121.3401545,Sunny,Dry,Car,36,Female,Side-impact collision,3,0
21/05/2023,23:48,Sunday,San Vicente,14.08954696,121.3441969,Rainy,Wet,Car,20,Male,Side-impact collision,3,0
03/11/2020,15:01,Tuesday,Santa Elena,14.07068311,121.3207074,Rainy,Wet,Motorcycle,35,Male,Head-on collision,3,0
18/05/2023,17:21,Thursday,Santa Isabel,14.06933285,121.3217384,Rainy,Potholes,Car,28,Female,Rear-end collision,1,0
24/06/2020,23:41,Wednesday,V-A,14.07953371,121.3299601,Sunny,Dry,Bicycle,29,Female,Pedestrian accident,3,0
29/11/2022,9:46,Tuesday,San Vicente,14.06955459,121.3204127,Rainy,Wet,Motorcycle,29,Female,Single vehicle accident,0,0
17/12/2023,20:12,Sunday,Santa Monica,14.05761065,121.3328668,Sunny,Dry,Motorcycle,32,Male,Head-on collision,7,0
13/10/2020,17:44,Tuesday,III-E,14.0687012,121.3204576,Sunny,Potholes,Tricycle,36,Male,Head-on collision,2,0
04/06/2023,1:39,Sunday,San Miguel (Balintin),14.06915604,121.3426593,Cloudy,Dry,Motorcycle,49,Male,Rear-end collision,1,0
08/02/2024,7:13,Thursday,Santo Cristo,14.0597154,121.3099325,Sunny,Potholes,Motorcycle,22,Male,Single vehicle accident,0,0
17/10/2022,8:36,Monday,II-A (Triangulo Guadalupe 2),14.05949783,121.3093755,Sunny,Dry,Truck,35,Male,Single vehicle accident,1,0
03/03/2022,8:22,Thursday,San Diego (Tilim),14.0498496,121.3001667,Cloudy,Dry,Bus,29,Male,Side-impact collision,2,1
24/02/2023,2:31,Friday,San Rafael (Buluburan),14.07000204,121.3209171,Cloudy,Dry,Bus,48,Male,Rear-end collision,1,0
24/04/2024,7:35,Wednesday,San Francisco (Calihan),14.06199323,121.3102388,Stormy,Potholes,Car,34,Male,Pedestrian accident,2,0
27/08/2024,15:10,Tuesday,VII-C,14.06014543,121.3114983,Rainy,Wet,Car,38,Male,Rear-end collision,0,0
17/07/2021,22:06,Saturday,Santa Maria,14.09081535,121.3390391,Cloudy,Dry,Car,46,Male,Side-impact collision,1,0
11/03/2023,6:52,Saturday,VI-D (Lparkers),14.06854668,121.3110886,Cloudy,Dry,Truck,19,Female,Side-impact collision,3,0
05/10/2020,12:34,Monday,V-D,14.08408571,121.3360303,Cloudy,Dry,Motorcycle,46,Female,Side-impact collision,4,1
14/08/2023,17:26,Monday,Santa Ana,14.06971157,121.3219343,Stormy,Wet,Car,43,Female,Head-on collision,5,0
17/03/2022,9:36,Thursday,San Pedro,14.05037833,121.3014171,Rainy,Wet,Motorcycle,25,Male,Side-impact collision,2,0
21/03/2023,10:29,Tuesday,Santa Isabel,14.0800396,121.3289208,Sunny,Potholes,Tricycle,49,Male,Rear-end collision,0,1
10/09/2024,20:55,Tuesday,San Antonio 2 (Sapa),14.04990316,121.3010994,Rainy,Wet,Car,33,Female,Pedestrian accident,4,1
02/10/2022,17:10,Sunday,VI-E (YMCA),14.08035051,121.3290615,Cloudy,Dry,Bicycle,55,Male,Side-impact collision,2,0
27/03/2021,8:06,Saturday,IV-A,14.04961517,121.3012833,Sunny,Dry,Bus,38,Female,Rear-end collision,0,0
10/05/2023,7:19,Wednesday,Santa Elena,14.07976258,121.3299943,Rainy,Wet,Car,39,Male,Side-impact collision,1,0
09/06/2023,17:33,Friday,VI-A (Mavenida),14.07379026,121.3194846,Rainy,Wet,Car,37,Male,Rear-end collision,1,0
11/07/2021,9:46,Sunday,San Juan (Putol),14.07000236,121.3200274,Rainy,Wet,Car,35,Male,Single vehicle accident,3,0
31/05/2023,22:18,Wednesday,San Isidro (Balagbag),14.05027657,121.2993513,Cloudy,Dry,Motorcycle,45,Female,Head-on collision,2,1
02/11/2022,11:46,Wednesday,San Jose (Malamig),14.06841052,121.3124547,Rainy,Wet,Motorcycle,43,Female,Head-on collision,1,0
05/01/2024,23:23,Friday,San Jose (Malamig),14.09277208,121.33851,Sunny,Dry,Motorcycle,37,Male,Side-impact collision,3,0
05/06/2021,10:24,Saturday,San Antonio 2 (Sapa),14.05010154,121.2997044,Cloudy,Dry,Car,35,Male,Rear-end collision,2,0
30/11/2024,10:17,Saturday,III-C (Labak/De Roma),14.06844413,121.3191637,Cloudy,Dry,Motorcycle,38,Male,Pedestrian accident,1,1
27/09/2024,21:17,Friday,Santa Catalina (Sandig),14.05213046,121.3065877,Rainy,Wet,Motorcycle,24,Male,Rear-end collision,2,0
08/02/2023,3:06,Wednesday,III-A (Hermanos Belen),14.06931759,121.3016982,Sunny,Dry,Car,31,Male,Rear-end collision,1,0
11/12/2023,9:40,Monday,V-A,14.073645,121.3465788,Rainy,Wet,Tricycle,20,Male,Rear-end collision,2,0
07/08/2020,4:30,Friday,III-C (Labak/De Roma),14.06957741,121.3212475,Sunny,Gravel,Car,32,Female,Pedestrian accident,1,0
10/06/2023,18:30,Saturday,VI-A (Mavenida),14.08115545,121.3289313,Sunny,Gravel,Motorcycle,38,Female,Rear-end collision,0,0
13/11/2020,7:07,Friday,San Francisco (Calihan),14.05208656,121.3443552,Stormy,Wet,Motorcycle,38,Male,Pedestrian accident,2,1
03/04/2021,14:07,Saturday,IV-B,14.07728954,121.3432171,Rainy,Wet,Bus,34,Female,Side-impact collision,1,0
12/01/2024,2:39,Friday,Santo Angel (Ilog),14.06791252,121.3205241,Sunny,Dry,Truck,34,Male,Pedestrian accident,4,0
30/08/2023,21:58,Wednesday,Santa Filomena (Banagin),14.08912837,121.318943,Sunny,Potholes,Car,30,Male,Single vehicle accident,1,0
12/04/2020,8:43,Sunday,San Jose (Malamig),14.08951866,121.3494498,Rainy,Wet,Car,36,Male,Rear-end collision,1,0
09/03/2022,18:59,Wednesday,V-A,14.07964153,121.3294793,Rainy,Wet,Motorcycle,42,Female,Pedestrian accident,0,0
16/01/2022,8:04,Sunday,San Joaquin,14.09120395,121.3404311,Rainy,Gravel,Motorcycle,28,Male,Single vehicle accident,2,0
04/01/2021,19:09,Monday,V-D,14.05780092,121.3095645,Rainy,Wet,Motorcycle,28,Male,Rear-end collision,2,1
15/05/2023,17:09,Monday,Santo Niño (Arsum),14.06217088,121.3097329,Sunny,Dry,Car,24,Female,Pedestrian accident,2,0
12/04/2021,20:50,Monday,V-C,14.08801029,121.3370159,Rainy,Wet,Car,42,Male,Head-on collision,5,1
20/02/2022,9:33,Sunday,Santa Maria Magdalena (Boe / Kuba),14.05138085,121.299812,Rainy,Potholes,Truck,36,Male,Pedestrian accident,1,1
12/06/2022,23:48,Sunday,San Joaquin,14.07074288,121.3202572,Sunny,Dry,Tricycle,29,Female,Single vehicle accident,0,0
03/06/2020,17:41,Wednesday,San Rafael (Buluburan),14.07847678,121.3451364,Rainy,Wet,Motorcycle,41,Male,Rear-end collision,2,0
29/12/2021,5:05,Wednesday,San Pedro,14.05317172,121.3225554,Cloudy,Dry,Car,29,Female,Single vehicle accident,1,0
19/03/2021,18:17,Friday,San Lorenzo (Saluyan),14.08364334,121.3347235,Cloudy,Dry,Motorcycle,35,Male,Head-on collision,3,1
17/09/2024,7:36,Tuesday,II-B (Guadalupe 1),14.07927103,121.3289908,Sunny,Dry,Motorcycle,44,Male,Pedestrian accident,1,0
02/02/2024,20:39,Friday,Santa Isabel,14.09917624,121.3406428,Cloudy,Dry,Car,36,Male,Pedestrian accident,3,0
30/07/2021,20:13,Friday,San Nicolas (Mag-ampong),14.07968941,121.3300691,Sunny,Dry,Truck,31,Male,Side-impact collision,0,0
06/12/2024,9:56,Friday,V-C,14.05029516,121.2983856,Sunny,Gravel,Motorcycle,21,Male,Single vehicle accident,1,0
05/01/2024,12:07,Friday,San Jose (Malamig),14.08989545,121.3402758,Sunny,Dry,Tricycle,31,Female,Single vehicle accident,1,1
04/12/2020,15:11,Friday,San Ignacio,14.04989878,121.2996607,Sunny,Dry,Motorcycle,41,Female,Rear-end collision,1,0
24/03/2022,7:29,Thursday,Santo Cristo,14.0851846,121.3107224,Sunny,Dry,Car,27,Male,Single vehicle accident,0,1
22/09/2020,20:14,Tuesday,San Mateo (Imok),14.06978778,121.3180429,Rainy,Wet,Motorcycle,37,Female,Rear-end collision,0,0
28/07/2022,15:07,Thursday,VII-A (P. Alcantara),14.0896096,121.3419147,Rainy,Wet,Motorcycle,43,Male,Pedestrian accident,2,0
20/09/2020,2:12,Sunday,VII-A (P. Alcantara),14.08952067,121.342249,Sunny,Dry,Motorcycle,53,Female,Rear-end collision,2,0
05/01/2023,8:11,Thursday,Santo Angel (Ilog),14.0524182,121.3087646,Sunny,Dry,Motorcycle,18,Male,Side-impact collision,2,2
12/09/2022,10:17,Monday,V-B,14.08169221,121.3286403,Sunny,Potholes,Motorcycle,31,Female,Rear-end collision,1,0
24/05/2020,5:30,Sunday,San Miguel (Balintin),14.05912346,121.3095639,Sunny,Gravel,Bus,45,Male,Single vehicle accident,1,0
29/10/2023,1:28,Sunday,IV-C,14.09065105,121.3258102,Rainy,Wet,Motorcycle,40,Female,Pedestrian accident,1,0
09/03/2024,17:41,Saturday,II-E (San Anton),14.07977954,121.3292389,Rainy,Wet,Car,38,Male,Single vehicle accident,0,0
26/04/2020,0:07,Sunday,Santa Monica,14.0577506,121.3014088,Rainy,Wet,Motorcycle,32,Male,Pedestrian accident,1,0
20/08/2023,9:12,Sunday,San Diego (Tilim),14.09190552,121.3021914,Stormy,Wet,Motorcycle,32,Male,Rear-end collision,2,1
19/11/2020,12:29,Thursday,VII-B,14.08077968,121.328455,Stormy,Wet,Tricycle,29,Male,Single vehicle accident,1,0
30/08/2024,5:37,Friday,San Miguel (Balintin),14.0891612,121.3420482,Rainy,Wet,Motorcycle,35,Male,Rear-end collision,1,0
12/04/2020,18:59,Sunday,III-A (Hermanos Belen),14.06170381,121.3096845,Sunny,Dry,Car,55,Male,Pedestrian accident,0,0
08/10/2022,18:11,Saturday,IV-C,14.08902616,121.3071331,Sunny,Dry,Motorcycle,48,Male,Head-on collision,5,1
28/11/2021,7:18,Sunday,Santa Veronica (Bae),14.09042463,121.3398647,Sunny,Dry,Car,31,Male,Pedestrian accident,4,0
10/06/2024,13:37,Monday,Santa Maria,14.05963568,121.3108394,Sunny,Gravel,Motorcycle,42,Male,Rear-end collision,0,0
02/02/2020,17:07,Sunday,Santa Elena,14.05013004,121.301423,Rainy,Wet,Motorcycle,27,Male,Rear-end collision,1,0
14/06/2024,5:01,Friday,Bautista,14.0601435,121.3109907,Sunny,Dry,Car,48,Female,Single vehicle accident,1,1
26/11/2020,5:34,Thursday,Santa Maria,14.04883523,121.3006287,Rainy,Wet,Tricycle,28,Male,Head-on collision,3,4
22/06/2020,9:13,Monday,San Ignacio,14.06031302,121.3108595,Sunny,Dry,Motorcycle,61,Male,Pedestrian accident,3,0
20/09/2022,13:59,Tuesday,V-D,14.05020295,121.3012527,Stormy,Wet,Motorcycle,51,Female,Side-impact collision,0,0
13/12/2024,16:11,Friday,San Lorenzo (Saluyan),14.05321098,121.2991947,Rainy,Wet,Truck,32,Female,Side-impact collision,1,0
12/08/2023,8:11,Saturday,II-B (Guadalupe 1),14.08293556,121.3478204,Cloudy,Dry,Tricycle,57,Male,Head-on collision,5,2
17/06/2021,16:49,Thursday,Santo Cristo,14.05034556,121.2974864,Rainy,Wet,Motorcycle,35,Male,Rear-end collision,1,0
08/12/2024,9:44,Sunday,Santo Cristo,14.08894011,121.3381391,Rainy,Wet,Motorcycle,46,Male,Side-impact collision,2,0
09/07/2023,18:10,Sunday,San Antonio 2 (Sapa),14.05855297,121.3105795,Sunny,Dry,Motorcycle,37,Male,Head-on collision,1,0
12/03/2020,13:52,Thursday,II-E (San Anton),14.06433236,121.308245,Sunny,Dry,Car,33,Female,Head-on collision,4,0
16/12/2021,6:41,Thursday,San Mateo (Imok),14.05083558,121.3007751,Rainy,Wet,Motorcycle,41,Female,Single vehicle accident,1,1
17/08/2020,19:47,Monday,Santa Maria,14.07849409,121.3286764,Rainy,Wet,Car,26,Female,Rear-end collision,1,0
01/12/2023,14:40,Friday,San Cristobal,14.0886068,121.3373961,Stormy,Wet,Car,41,Male,Rear-end collision,0,1
17/10/2021,14:59,Sunday,VII-E,14.07028624,121.3199399,Sunny,Dry,Car,34,Male,Single vehicle accident,1,0
23/02/2020,7:17,Sunday,San Francisco (Calihan),14.05969478,121.309604,Rainy,Wet,Bus,54,Female,Single vehicle accident,3,0
12/05/2020,15:08,Tuesday,San Ignacio,14.0608459,121.3095738,Sunny,Dry,Motorcycle,46,Female,Side-impact collision,3,0
23/03/2020,22:56,Monday,San Crispin (Lumbangan),14.07160646,121.3189623,Rainy,Wet,Tricycle,58,Male,Pedestrian accident,0,2
25/12/2024,0:54,Wednesday,Concepcion (Bunot),14.06096967,121.3120988,Sunny,Dry,Motorcycle,40,Male,Side-impact collision,2,0
14/05/2022,10:40,Saturday,San Isidro (Balagbag),14.065208,121.3498881,Rainy,Potholes,Motorcycle,18,Male,Rear-end collision,3,0
08/07/2024,4:38,Monday,Santa Filomena (Banagin),14.05949864,121.3098243,Sunny,Dry,Car,38,Female,Head-on collision,4,0
24/05/2024,18:23,Friday,VI-C (Bagong Pook),14.0599171,121.3091182,Rainy,Potholes,Motorcycle,31,Male,Head-on collision,6,1
04/07/2021,18:40,Sunday,III-F (Balagtas),14.08866146,121.3386497,Sunny,Dry,Motorcycle,42,Male,Side-impact collision,2,0
15/09/2024,6:54,Sunday,San Gabriel (Butucan),14.06930717,121.3200633,Rainy,Wet,Tricycle,36,Male,Rear-end collision,1,2
26/03/2024,11:00,Tuesday,IV-B,14.07014473,121.3436143,Rainy,Wet,Motorcycle,57,Female,Side-impact collision,2,2
27/03/2021,8:00,Saturday,San Buenaventura (Palakpakin),14.0830901,121.3199278,Stormy,Wet,Motorcycle,22,Male,Side-impact collision,2,0
22/07/2020,2:14,Wednesday,San Vicente,14.078308,121.3035911,Stormy,Wet,Motorcycle,46,Male,Single vehicle accident,1,0
05/06/2023,17:33,Monday,Santo Angel (Ilog),14.07030236,121.3189548,Stormy,Potholes,Car,18,Male,Rear-end collision,1,0
06/10/2021,17:28,Wednesday,II-C (Unson),14.0538366,121.3365545,Rainy,Wet,Car,39,Female,Single vehicle accident,2,0
11/08/2022,14:23,Thursday,San Isidro (Balagbag),14.06935629,121.3414118,Rainy,Wet,Car,48,Male,Single vehicle accident,2,0
15/09/2021,13:42,Wednesday,San Mateo (Imok),14.07003373,121.3195035,Cloudy,Dry,Car,39,Male,Rear-end collision,4,0
06/10/2022,11:49,Thursday,III-F (Balagtas),14.05959032,121.308756,Rainy,Wet,Motorcycle,57,Male,Side-impact collision,3,0
04/10/2022,17:04,Tuesday,San Juan (Putol),14.05114193,121.3004176,Cloudy,Dry,Truck,33,Male,Rear-end collision,0,0
20/07/2023,7:44,Thursday,San Ignacio,14.06024967,121.3123988,Sunny,Dry,Car,42,Female,Single vehicle accident,1,1
17/10/2023,4:38,Tuesday,San Joaquin,14.0490144,121.3014589,Sunny,Gravel,Truck,20,Male,Rear-end collision,1,0
09/10/2023,7:14,Monday,San Antonio 2 (Sapa),14.07062572,121.3204352,Rainy,Wet,Truck,25,Male,Head-on collision,3,0
03/02/2022,3:39,Thursday,III-D (Vilongco),14.08908606,121.3386871,Rainy,Wet,Car,20,Male,Head-on collision,2,1
21/06/2023,15:48,Wednesday,V-D,14.0723625,121.3195069,Sunny,Dry,Truck,31,Male,Single vehicle accident,2,0
12/05/2024,8:41,Sunday,VI-A (Mavenida),14.08862423,121.3419229,Sunny,Dry,Motorcycle,18,Male,Head-on collision,1,0
02/11/2021,15:40,Tuesday,II-F (Villa Rey),14.07304978,121.349246,Rainy,Wet,Car,26,Male,Side-impact collision,1,1
07/04/2022,18:56,Thursday,Santiago II (Bulaho),14.07025274,121.3147017,Rainy,Wet,Car,49,Male,Rear-end collision,1,0
10/01/2020,17:21,Friday,Concepcion (Bunot),14.09162216,121.3389607,Cloudy,Gravel,Tricycle,27,Male,Head-on collision,5,0
01/04/2020,7:33,Wednesday,Santa Isabel,14.0858591,121.3493165,Rainy,Wet,Motorcycle,36,Male,Single vehicle accident,1,0
30/05/2021,3:52,Sunday,San Lucas 1 (Sabang),14.05516225,121.3498263,Cloudy,Dry,Motorcycle,37,Male,Head-on collision,6,0
15/06/2024,7:57,Saturday,San Lucas 1 (Sabang),14.0896043,121.3391022,Sunny,Dry,Car,43,Female,Rear-end collision,0,0
11/10/2021,19:52,Monday,Santo Niño (Arsum),14.0818995,121.3471343,Rainy,Wet,Car,20,Male,Pedestrian accident,0,0
10/02/2022,23:21,Thursday,Santo Angel (Ilog),14.09717219,121.3114419,Rainy,Wet,Bicycle,38,Female,Side-impact collision,3,0
30/12/2022,9:44,Friday,III-A (Hermanos Belen),14.06146777,121.3104081,Sunny,Dry,Car,44,Male,Pedestrian accident,1,0
29/12/2024,5:33,Sunday,San Joaquin,14.09106584,121.341502,Stormy,Wet,Tricycle,29,Female,Rear-end collision,2,1
07/11/2022,22:21,Monday,San Buenaventura (Palakpakin),14.08729853,121.3463261,Sunny,Dry,Motorcycle,38,Female,Rear-end collision,0,0
01/11/2022,4:54,Tuesday,III-E,14.05125661,121.2998001,Sunny,Dry,Motorcycle,45,Male,Pedestrian accident,1,0
13/12/2020,2:08,Sunday,San Lucas 2 (Malinaw),14.07995107,121.3305542,Sunny,Dry,Car,32,Female,Single vehicle accident,0,0
21/12/2021,22:13,Tuesday,Santa Monica,14.07716778,121.3177797,Rainy,Wet,Car,51,Female,Head-on collision,5,0
22/08/2024,6:06,Thursday,San Jose (Malamig),14.09045619,121.3420736,Cloudy,Dry,Car,26,Female,Side-impact collision,3,1
10/05/2023,2:36,Wednesday,San Francisco (Calihan),14.09023766,121.3396902,Sunny,Dry,Car,46,Male,Single vehicle accident,0,1
09/01/2023,10:56,Monday,San Francisco (Calihan),14.05700806,121.322153,Rainy,Wet,Car,34,Female,Head-on collision,4,0
24/11/2022,4:33,Thursday,I-A (Sambat),14.09249626,121.3357952,Cloudy,Dry,Car,42,Male,Rear-end collision,1,0
